	x
1447	NODE_34670_length_798_cov_42.480795_g7158_i1
1448	NODE_20815_length_1339_cov_37.398148_g12797_i0
1449	NODE_41738_length_588_cov_86.950459_g26892_i0
1450	NODE_23726_length_1210_cov_143.157669_g8207_i1
1451	NODE_20763_length_1341_cov_109.875193_g12661_i1
1452	NODE_28392_length_1020_cov_58.141249_g17291_i0
1453	NODE_608_length_4490_cov_48.894536_g414_i0
1454	NODE_2144_length_3363_cov_55.409639_g1385_i0
1455	NODE_397_length_4977_cov_4137.783948_g58_i1
1456	NODE_1702_length_3573_cov_42.965722_g1112_i0
1457	NODE_6177_length_2418_cov_104.082526_g3539_i3
1458	NODE_4023_length_2792_cov_33.810113_g1945_i1
1459	NODE_979_length_4040_cov_121.860395_g653_i0
1460	NODE_24681_length_1169_cov_30.931616_g6509_i1
1461	NODE_37382_length_715_cov_61.474702_g5247_i4
1462	NODE_13666_length_1735_cov_27.361702_g8535_i0
1463	NODE_1115_length_3929_cov_123.457025_g738_i0
1464	NODE_2766_length_3129_cov_64.305250_g1099_i1
1465	NODE_45546_length_491_cov_33.377232_g2510_i11
1466	NODE_21482_length_1309_cov_101.718799_g13112_i1
1467	NODE_38660_length_677_cov_22.039432_g24376_i0
1468	NODE_7553_length_2248_cov_101.949660_g4814_i0
1469	NODE_30187_length_951_cov_112.819383_g10586_i2
1470	NODE_1952_length_3437_cov_25929.357101_g58_i11
1471	NODE_36078_length_753_cov_214.130986_g999_i4
1472	NODE_9905_length_2015_cov_59.400609_g6262_i0
1473	NODE_14084_length_1708_cov_170.654054_g2264_i2
1474	NODE_3868_length_2829_cov_67.976310_g2498_i0
1475	NODE_12916_length_1786_cov_48.497418_g284_i3
1476	NODE_2229_length_3326_cov_89.050868_g1439_i0
1477	NODE_19590_length_1399_cov_66.591445_g12074_i0
1478	NODE_11659_length_1875_cov_99.998362_g94_i22
1479	NODE_7153_length_2294_cov_45.835184_g4325_i1
1480	NODE_37920_length_698_cov_231.474809_g23815_i0
1481	NODE_16031_length_1590_cov_94.730446_g3110_i2
1482	NODE_31562_length_904_cov_32.492451_g19299_i0
1483	NODE_17167_length_1528_cov_48.507744_g10646_i0
1484	NODE_6948_length_2317_cov_182.548373_g4438_i0
1485	NODE_16671_length_1555_cov_141.017857_g9968_i1
1486	NODE_16071_length_1588_cov_35.463430_g9980_i0
1487	NODE_18744_length_1443_cov_163.271429_g8307_i2
1488	NODE_94561_length_147_cov_1.346154_g79351_i0
1489	NODE_22596_length_1260_cov_85.917009_g3020_i3
1490	NODE_22952_length_1243_cov_61.557500_g14041_i0
1491	NODE_6487_length_2378_cov_97.155460_g1780_i2
1492	NODE_3244_length_2983_cov_120.500680_g2084_i0
1493	NODE_4779_length_2633_cov_53.633977_g3074_i0
1494	NODE_11277_length_1905_cov_101.910849_g3487_i1
1495	NODE_11573_length_1881_cov_48.103917_g7297_i0
1496	NODE_25697_length_1126_cov_42.245614_g9402_i2
1497	NODE_43368_length_545_cov_22.741036_g28337_i0
1498	NODE_12575_length_1809_cov_61.625708_g4013_i1
1499	NODE_31005_length_924_cov_145.973893_g2846_i9
1500	NODE_12626_length_1805_cov_96.925085_g7920_i0
1501	NODE_10318_length_1980_cov_46.881776_g4816_i2
1502	NODE_14503_length_1680_cov_38.693952_g9037_i0
1503	NODE_10616_length_1957_cov_186.834901_g6067_i1
1504	NODE_10571_length_1961_cov_140.587070_g6667_i0
1505	NODE_17376_length_1517_cov_55.911126_g2758_i4
1506	NODE_2023_length_3413_cov_73.155786_g863_i1
1507	NODE_48671_length_420_cov_13.931034_g33472_i0
1508	NODE_10460_length_1969_cov_496.539979_g828_i3
1509	NODE_11383_length_1897_cov_46.091694_g7176_i0
1510	NODE_31808_length_895_cov_69.241784_g9774_i1
1511	NODE_31748_length_897_cov_173.427400_g8780_i3
1512	NODE_22397_length_1268_cov_63.631020_g2651_i9
1513	NODE_12998_length_1781_cov_39.988493_g5550_i1
1514	NODE_959_length_4070_cov_106.306183_g458_i1
1515	NODE_39471_length_653_cov_54.457377_g25016_i0
1516	NODE_87889_length_156_cov_1.132743_g72679_i0
1517	NODE_38584_length_679_cov_130.278302_g20630_i1
1518	NODE_29511_length_979_cov_116.152778_g1944_i1
1519	NODE_18913_length_1434_cov_46.029475_g11683_i0
1520	NODE_8800_length_2115_cov_84.946911_g2597_i2
1521	NODE_22530_length_1263_cov_70.284426_g851_i4
1522	NODE_12930_length_1785_cov_57.579219_g7220_i1
1523	NODE_13350_length_1757_cov_47.099183_g8343_i0
1524	NODE_11390_length_1896_cov_187.616298_g1463_i3
1525	NODE_15666_length_1611_cov_33.427934_g9741_i0
1526	NODE_15992_length_1593_cov_28.982581_g9937_i0
1527	NODE_31469_length_907_cov_377.298611_g16918_i2
1528	NODE_29762_length_968_cov_40.912432_g9802_i2
1529	NODE_27070_length_1072_cov_71.537415_g16499_i0
1530	NODE_21142_length_1323_cov_29.374219_g12995_i0
1531	NODE_14054_length_1710_cov_42.709658_g8766_i0
1532	NODE_13447_length_1750_cov_46.559461_g8407_i0
1533	NODE_16073_length_1588_cov_26.815534_g6736_i1
1534	NODE_39956_length_639_cov_19.820470_g25407_i0
1535	NODE_2859_length_3104_cov_22.791898_g1842_i0
1536	NODE_4826_length_2625_cov_101.396204_g2619_i3
1537	NODE_11343_length_1900_cov_85.322563_g5869_i2
1538	NODE_9338_length_2064_cov_31.142504_g5925_i0
1539	NODE_36537_length_740_cov_59.070301_g22761_i0
1540	NODE_35996_length_756_cov_119.942496_g22375_i0
1541	NODE_22162_length_1279_cov_43.222492_g12590_i1
1542	NODE_318_length_5252_cov_107.331542_g215_i0
1543	NODE_28540_length_1014_cov_121.031926_g17382_i0
1544	NODE_25691_length_1126_cov_109.289935_g13740_i2
1545	NODE_22976_length_1242_cov_33.039199_g13054_i1
1546	NODE_7886_length_2213_cov_15.781106_g5017_i0
1547	NODE_43359_length_545_cov_243.400398_g28331_i0
1548	NODE_19705_length_1393_cov_33.377778_g6765_i1
1549	NODE_21241_length_1319_cov_138.862069_g11216_i2
1550	NODE_20811_length_1339_cov_59.084105_g8586_i1
1551	NODE_29513_length_979_cov_32.536325_g9545_i3
1552	NODE_16581_length_1560_cov_136.083718_g3216_i2
1553	NODE_10961_length_1931_cov_63.140360_g410_i2
1554	NODE_2687_length_3151_cov_57.798584_g1375_i1
1555	NODE_46818_length_460_cov_51.709832_g31640_i0
1556	NODE_18653_length_1448_cov_29.685409_g11523_i0
1557	NODE_37743_length_704_cov_15.969743_g23684_i0
1558	NODE_4482_length_2695_cov_27.851433_g2892_i0
1559	NODE_24169_length_1189_cov_40.359511_g14758_i0
1560	NODE_2935_length_3079_cov_63.580369_g1308_i3
1561	NODE_31331_length_912_cov_144.128884_g8039_i4
1562	NODE_12073_length_1847_cov_182.286585_g7481_i1
1563	NODE_10656_length_1955_cov_45.276151_g6710_i0
1564	NODE_11996_length_1852_cov_88.835821_g7549_i0
1565	NODE_9187_length_2078_cov_197.648649_g5828_i0
1566	NODE_11805_length_1866_cov_44.719693_g6771_i1
1567	NODE_13143_length_1771_cov_88.146412_g6123_i1
1568	NODE_122_length_6302_cov_30.319859_g84_i0
1569	NODE_11325_length_1902_cov_48.864443_g7144_i0
1570	NODE_4849_length_2621_cov_25.854151_g3116_i0
1571	NODE_17736_length_1497_cov_117.165062_g8780_i2
1572	NODE_8852_length_2111_cov_45.091876_g5616_i0
1573	NODE_17378_length_1517_cov_26.024423_g10760_i0
1574	NODE_19819_length_1388_cov_70.127138_g6399_i2
1575	NODE_13362_length_1756_cov_75.765908_g8342_i1
1576	NODE_1620_length_3612_cov_26.079014_g22_i1
1577	NODE_16722_length_1552_cov_59.771372_g10395_i0
1578	NODE_17921_length_1487_cov_11.264543_g11091_i0
1579	NODE_8291_length_2168_cov_47.877647_g4221_i1
1580	NODE_3953_length_2809_cov_41.385756_g2462_i1
1581	NODE_13204_length_1767_cov_58.287703_g8248_i0
1582	NODE_21358_length_1315_cov_35.562893_g1362_i5
1583	NODE_31483_length_907_cov_27.700231_g19244_i0
1584	NODE_15091_length_1642_cov_94.527830_g9408_i0
1585	NODE_4880_length_2614_cov_86.626993_g1478_i3
1586	NODE_33314_length_845_cov_77.508728_g20474_i0
1587	NODE_46239_length_474_cov_53.600928_g31067_i0
1588	NODE_14742_length_1663_cov_527.501235_g9198_i0
1589	NODE_42263_length_574_cov_37.821092_g27335_i0
1590	NODE_11526_length_1885_cov_38.211726_g2722_i2
1591	NODE_7461_length_2258_cov_68.626185_g2901_i2
1592	NODE_16980_length_1538_cov_46.169231_g10532_i0
1593	NODE_11313_length_1903_cov_31.293011_g7135_i0
1594	NODE_34061_length_819_cov_44.359536_g20968_i0
1595	NODE_30504_length_940_cov_31.605351_g18637_i0
1596	NODE_15151_length_1639_cov_49.578321_g9438_i0
1597	NODE_10123_length_1997_cov_101.522006_g433_i4
1598	NODE_19115_length_1423_cov_43.460870_g10445_i1
1599	NODE_12847_length_1790_cov_86.804236_g3111_i3
1600	NODE_12254_length_1833_cov_86.793296_g6924_i1
1601	NODE_1041_length_3990_cov_57.743856_g596_i1
1602	NODE_37865_length_700_cov_46.340944_g23775_i0
1603	NODE_41128_length_606_cov_30.611012_g26371_i0
1604	NODE_33171_length_850_cov_18.596035_g20368_i0
1605	NODE_37987_length_696_cov_104.124043_g23868_i0
1606	NODE_34426_length_806_cov_65.899083_g21220_i0
1607	NODE_27941_length_1038_cov_35.067337_g17032_i0
1608	NODE_5859_length_2462_cov_46.040926_g2967_i1
1609	NODE_4236_length_2746_cov_68.419904_g1451_i3
1610	NODE_12643_length_1804_cov_38.857467_g7931_i0
1611	NODE_12883_length_1788_cov_43.797135_g7292_i1
1612	NODE_51691_length_365_cov_24.698758_g36482_i0
1613	NODE_9321_length_2065_cov_64.469832_g433_i2
1614	NODE_8739_length_2121_cov_51.910972_g5545_i0
1615	NODE_5140_length_2570_cov_52.720222_g3297_i0
1616	NODE_11821_length_1865_cov_105.377607_g5272_i6
1617	NODE_6988_length_2312_cov_29.512120_g4466_i0
1618	NODE_4046_length_2786_cov_73.293474_g877_i2
1619	NODE_27797_length_1044_cov_76.504496_g16940_i0
1620	NODE_8680_length_2128_cov_28.546763_g5508_i0
1621	NODE_10036_length_2005_cov_42.213558_g6339_i0
1622	NODE_4881_length_2614_cov_86.524310_g1478_i4
1623	NODE_11292_length_1904_cov_125.684578_g7120_i0
1624	NODE_28717_length_1007_cov_306.576763_g17499_i0
1625	NODE_37954_length_697_cov_32.363914_g23842_i0
1626	NODE_2906_length_3089_cov_118.384767_g1852_i1
1627	NODE_2550_length_3198_cov_50.573376_g1649_i0
1628	NODE_1994_length_3427_cov_39.267435_g1287_i0
1629	NODE_142_length_6159_cov_27.072760_g100_i0
1630	NODE_18684_length_1446_cov_35.297933_g11545_i0
1631	NODE_13258_length_1763_cov_83.128488_g1606_i3
1632	NODE_17622_length_1504_cov_46.927447_g9924_i1
1633	NODE_35239_length_780_cov_78.466757_g21810_i0
1634	NODE_34090_length_818_cov_39.190968_g20987_i0
1635	NODE_5645_length_2494_cov_31.472868_g1651_i1
1636	NODE_34063_length_819_cov_25.367268_g20970_i0
1637	NODE_25177_length_1148_cov_38.525792_g15375_i0
1638	NODE_5237_length_2555_cov_52.391720_g1873_i1
1639	NODE_14487_length_1681_cov_20.213675_g8222_i1
1640	NODE_15770_length_1605_cov_46.332266_g9802_i0
1641	NODE_18023_length_1482_cov_66.858930_g11153_i0
1642	NODE_35031_length_786_cov_77.838493_g1657_i3
1643	NODE_40495_length_624_cov_198.122203_g17983_i4
1644	NODE_29943_length_961_cov_77.774510_g18277_i0
1645	NODE_46167_length_476_cov_116.609700_g30996_i0
1646	NODE_17018_length_1536_cov_68.052244_g10553_i0
1647	NODE_21270_length_1318_cov_166.757647_g10103_i3
1648	NODE_64_length_7351_cov_46.867132_g42_i0
1649	NODE_29095_length_994_cov_71.024185_g17734_i0
1650	NODE_12796_length_1793_cov_25.868000_g8024_i0
1651	NODE_11118_length_1917_cov_38.290822_g3264_i1
1652	NODE_36362_length_745_cov_41.254986_g22633_i0
1653	NODE_47967_length_435_cov_87.043367_g32772_i0
1654	NODE_4955_length_2602_cov_53.312622_g1596_i1
1655	NODE_28602_length_1012_cov_34.813209_g5071_i5
1656	NODE_34431_length_806_cov_20.917431_g19719_i1
1657	NODE_24116_length_1191_cov_61.143728_g14726_i0
1658	NODE_20422_length_1358_cov_124.313308_g6653_i2
1659	NODE_11878_length_1860_cov_61.101266_g4877_i2
1660	NODE_14485_length_1681_cov_21.876068_g9028_i0
1661	NODE_1253_length_3844_cov_20.513286_g829_i0
1662	NODE_29837_length_965_cov_59.385033_g16884_i1
1663	NODE_94359_length_147_cov_1.721154_g79149_i0
1664	NODE_12531_length_1813_cov_62.886441_g6059_i2
1665	NODE_25327_length_1142_cov_63.361237_g9588_i1
1666	NODE_8112_length_2187_cov_70.376399_g2901_i3
1667	NODE_22284_length_1273_cov_85.922764_g13530_i1
1668	NODE_2769_length_3129_cov_29.216461_g1105_i2
1669	NODE_21317_length_1316_cov_68.084053_g13089_i0
1670	NODE_31671_length_900_cov_39.936989_g19376_i0
1671	NODE_28929_length_1000_cov_170.111808_g10997_i1
1672	NODE_516_length_4669_cov_35.708604_g148_i1
1673	NODE_39959_length_639_cov_17.006711_g25408_i0
1674	NODE_10296_length_1982_cov_22.113461_g6498_i0
1675	NODE_15336_length_1630_cov_29.431632_g9542_i0
1676	NODE_2467_length_3230_cov_43.968309_g153_i2
1677	NODE_23377_length_1225_cov_174.302030_g5414_i6
1678	NODE_10782_length_1945_cov_123.621451_g124_i14
1679	NODE_370_length_5065_cov_51.107726_g185_i1
1680	NODE_27610_length_1052_cov_20.896928_g16821_i0
1681	NODE_595_length_4512_cov_71.905348_g368_i1
1682	NODE_13909_length_1718_cov_176.334328_g8472_i1
1683	NODE_7930_length_2208_cov_27.548730_g5045_i0
1684	NODE_26691_length_1087_cov_48.902299_g16275_i0
1685	NODE_4451_length_2702_cov_31.554344_g2871_i0
1686	NODE_38918_length_669_cov_44.246006_g23591_i1
1687	NODE_14448_length_1684_cov_35.356490_g9002_i0
1688	NODE_32126_length_884_cov_29.699168_g8491_i2
1689	NODE_1641_length_3603_cov_11.810393_g1078_i0
1690	NODE_7634_length_2237_cov_320.541933_g1863_i2
1691	NODE_44471_length_517_cov_22.417722_g29357_i0
1692	NODE_29377_length_984_cov_68.584485_g17912_i0
1693	NODE_15715_length_1608_cov_64.047284_g9771_i0
1694	NODE_14746_length_1663_cov_26.064198_g7936_i2
1695	NODE_7181_length_2291_cov_32.353648_g4590_i0
1696	NODE_13940_length_1717_cov_38.574671_g8070_i1
1697	NODE_1877_length_3472_cov_22.039078_g1224_i0
1698	NODE_2959_length_3073_cov_38.338944_g716_i2
1699	NODE_242_length_5559_cov_23.770486_g160_i0
1700	NODE_19026_length_1428_cov_30.280866_g11758_i0
1701	NODE_24659_length_1170_cov_37.634428_g15051_i0
1702	NODE_14268_length_1696_cov_18.021174_g8889_i0
1703	NODE_18370_length_1462_cov_85.941508_g185_i3
1704	NODE_47577_length_443_cov_21.520000_g32387_i0
1705	NODE_7878_length_2213_cov_59.859447_g5012_i0
1706	NODE_38914_length_669_cov_115.843450_g5849_i4
1707	NODE_30219_length_950_cov_62.281147_g596_i3
1708	NODE_45837_length_484_cov_42.816327_g30672_i0
1709	NODE_27404_length_1059_cov_102.322835_g9408_i2
1710	NODE_5249_length_2553_cov_58.882072_g3098_i1
1711	NODE_17569_length_1507_cov_38.584699_g10877_i0
1712	NODE_15473_length_1622_cov_31.455985_g8042_i1
1713	NODE_10617_length_1957_cov_103.804075_g6597_i1
1714	NODE_51240_length_373_cov_22.593939_g36032_i0
1715	NODE_23417_length_1223_cov_51.654237_g14307_i0
1716	NODE_13366_length_1756_cov_31.186223_g7278_i1
1717	NODE_21086_length_1325_cov_69.258190_g12965_i0
1718	NODE_37184_length_721_cov_30.446903_g23260_i0
1719	NODE_14659_length_1669_cov_16.798278_g9143_i0
1720	NODE_1549_length_3653_cov_54.344875_g666_i1
1721	NODE_23157_length_1235_cov_29.781879_g14163_i0
1722	NODE_20382_length_1360_cov_40.625664_g12547_i0
1723	NODE_15185_length_1638_cov_16.719122_g9456_i0
1724	NODE_1637_length_3605_cov_23.385738_g1077_i0
1725	NODE_35970_length_757_cov_12.085434_g22354_i0
1726	NODE_20559_length_1351_cov_30.159021_g12653_i0
1727	NODE_23901_length_1201_cov_18.848014_g14595_i0
1728	NODE_7378_length_2267_cov_95.964478_g3311_i3
1729	NODE_44557_length_515_cov_26.326271_g29438_i0
1730	NODE_22088_length_1283_cov_20.109677_g13560_i0
1731	NODE_3749_length_2854_cov_23.106368_g2419_i0
1732	NODE_15618_length_1613_cov_36.465605_g9706_i0
1733	NODE_15372_length_1628_cov_48.834069_g9438_i1
1734	NODE_13801_length_1725_cov_27.185493_g8614_i0
1735	NODE_15075_length_1643_cov_75.423750_g9140_i1
1736	NODE_35008_length_787_cov_17.041667_g21645_i0
1737	NODE_16657_length_1556_cov_42.641110_g10356_i0
1738	NODE_11494_length_1888_cov_38.641734_g7249_i0
1739	NODE_1338_length_3782_cov_53.767852_g189_i1
1740	NODE_4162_length_2762_cov_38.389481_g2663_i1
1741	NODE_39169_length_661_cov_53.354369_g1964_i2
1742	NODE_23709_length_1211_cov_47.510274_g5546_i4
1743	NODE_3686_length_2864_cov_204.242822_g124_i8
1744	NODE_8936_length_2102_cov_39.359883_g5671_i0
1745	NODE_2788_length_3121_cov_25.815789_g1804_i0
1746	NODE_9784_length_2026_cov_24.015633_g3973_i1
1747	NODE_13488_length_1747_cov_22.748826_g8410_i1
1748	NODE_28670_length_1009_cov_57.245342_g2510_i10
1749	NODE_62684_length_247_cov_7.754902_g47474_i0
1750	NODE_23575_length_1217_cov_26.275128_g14399_i0
1751	NODE_37039_length_725_cov_23.511730_g23154_i0
1752	NODE_12451_length_1819_cov_34.081644_g7814_i0
1753	NODE_21445_length_1311_cov_39.194006_g13164_i0
1754	NODE_3123_length_3020_cov_25.880081_g1529_i2
1755	NODE_361_length_5093_cov_36.330693_g245_i0
1756	NODE_8292_length_2168_cov_31.023529_g3942_i1
1757	NODE_705_length_4366_cov_40.308813_g375_i1
1758	NODE_16526_length_1563_cov_39.801316_g8585_i1
1759	NODE_6464_length_2381_cov_53.777160_g1737_i3
1760	NODE_3559_length_2898_cov_40.117688_g1001_i2
1761	NODE_4776_length_2633_cov_122.080695_g3071_i0
1762	NODE_4875_length_2615_cov_53.498834_g3074_i1
1763	NODE_12361_length_1826_cov_31.850252_g7754_i0
1764	NODE_41196_length_604_cov_43.085561_g26428_i0
1765	NODE_11228_length_1909_cov_16.717042_g7081_i0
1766	NODE_14304_length_1693_cov_62.086061_g8914_i0
1767	NODE_4702_length_2648_cov_27.538580_g2787_i1
1768	NODE_24783_length_1164_cov_40.651204_g14959_i1
1769	NODE_43043_length_553_cov_17.266667_g28039_i0
1770	NODE_11200_length_1911_cov_30.210385_g7064_i0
1771	NODE_30784_length_931_cov_52.909910_g5247_i3
1772	NODE_15400_length_1627_cov_33.285985_g9582_i0
1773	NODE_17065_length_1534_cov_157.357478_g10584_i0
1774	NODE_2883_length_3095_cov_63.529817_g86_i5
1775	NODE_5749_length_2477_cov_116.343878_g2269_i3
1776	NODE_35608_length_768_cov_22.634483_g22082_i0
1777	NODE_41063_length_608_cov_24.100885_g26313_i0
1778	NODE_10137_length_1996_cov_30.821813_g5738_i1
1779	NODE_1774_length_3530_cov_22.328076_g1158_i0
1780	NODE_7580_length_2245_cov_32.531335_g4832_i0
1781	NODE_6124_length_2424_cov_50.010920_g2909_i1
1782	NODE_19189_length_1420_cov_23.783588_g10660_i1
1783	NODE_19230_length_1418_cov_9.842909_g11864_i0
1784	NODE_20085_length_1375_cov_37.469219_g4886_i1
1785	NODE_10410_length_1973_cov_40.433679_g6563_i0
1786	NODE_7343_length_2271_cov_51.984291_g4083_i1
1787	NODE_22823_length_1250_cov_103.469760_g8661_i2
1788	NODE_17619_length_1504_cov_113.557153_g6073_i4
1789	NODE_34119_length_817_cov_94.246770_g21013_i0
1790	NODE_4993_length_2597_cov_34.841817_g3204_i0
1791	NODE_49900_length_396_cov_26.305949_g34697_i0
1792	NODE_8763_length_2119_cov_40.900771_g5559_i0
1793	NODE_18053_length_1480_cov_87.605428_g1786_i3
1794	NODE_25725_length_1125_cov_42.142329_g4242_i9
1795	NODE_41941_length_583_cov_28.214815_g27066_i0
1796	NODE_46082_length_478_cov_35.018391_g30911_i0
1797	NODE_26431_length_1097_cov_31.089184_g16136_i0
1798	NODE_7292_length_2278_cov_21.375391_g4669_i0
1799	NODE_50056_length_393_cov_78.254286_g34852_i0
1800	NODE_36508_length_741_cov_12.044413_g22736_i0
1801	NODE_44555_length_515_cov_38.752119_g29436_i0
1802	NODE_12576_length_1809_cov_61.214043_g4013_i2
1803	NODE_17416_length_1515_cov_24.461957_g1344_i1
1804	NODE_27660_length_1050_cov_35.750745_g14654_i3
1805	NODE_25804_length_1122_cov_23.599629_g9379_i2
1806	NODE_16035_length_1590_cov_33.198449_g7377_i2
1807	NODE_26865_length_1080_cov_13.850530_g16369_i0
1808	NODE_13748_length_1729_cov_46.282918_g7307_i1
1809	NODE_18792_length_1441_cov_39.056509_g6366_i2
1810	NODE_46951_length_457_cov_15.572464_g31770_i0
1811	NODE_35852_length_760_cov_19.287308_g22259_i0
1812	NODE_26662_length_1088_cov_54.734928_g16258_i0
1813	NODE_3201_length_2994_cov_133.496442_g1839_i1
1814	NODE_7710_length_2230_cov_33.534979_g4422_i1
1815	NODE_34239_length_813_cov_49.988312_g4243_i3
1816	NODE_17871_length_1489_cov_77.008299_g10846_i1
1817	NODE_14089_length_1708_cov_43.502102_g8790_i0
1818	NODE_2098_length_3381_cov_22.398143_g1120_i1
1819	NODE_30581_length_938_cov_18.311732_g18685_i0
1820	NODE_10595_length_1959_cov_43.528184_g6680_i0
1821	NODE_17901_length_1488_cov_19.151557_g11077_i0
1822	NODE_6768_length_2341_cov_36.254134_g4329_i0
1823	NODE_30708_length_933_cov_97.525843_g18759_i0
1824	NODE_6080_length_2428_cov_59.179036_g1296_i1
1825	NODE_16386_length_1570_cov_38.645056_g9740_i1
1826	NODE_32911_length_858_cov_48.347239_g2770_i1
1827	NODE_51695_length_365_cov_9.633540_g36486_i0
1828	NODE_22078_length_1283_cov_94.864516_g185_i4
1829	NODE_21659_length_1302_cov_29.361398_g13291_i0
1830	NODE_51936_length_361_cov_7.547170_g36727_i0
1831	NODE_36257_length_748_cov_21.568794_g22549_i0
1832	NODE_26000_length_1114_cov_19.169935_g15879_i0
1833	NODE_5398_length_2530_cov_28.262565_g3461_i0
1834	NODE_1661_length_3590_cov_24.579081_g1091_i0
1835	NODE_2460_length_3233_cov_42.129467_g334_i4
1836	NODE_43000_length_554_cov_39.976517_g28000_i0
1837	NODE_46614_length_465_cov_16.964455_g31439_i0
1838	NODE_18789_length_1441_cov_41.797568_g11611_i0
1839	NODE_3229_length_2988_cov_52.939219_g1264_i4
1840	NODE_26148_length_1108_cov_16.315493_g15963_i0
1841	NODE_43696_length_537_cov_26.838057_g28639_i0
1842	NODE_43090_length_552_cov_9.304519_g28082_i0
1843	NODE_15814_length_1603_cov_15.114103_g9825_i0
1844	NODE_971_length_4055_cov_18.570538_g646_i0
1845	NODE_1215_length_3868_cov_34.631373_g806_i0
1846	NODE_23688_length_1212_cov_23.740804_g14463_i0
1847	NODE_6586_length_2366_cov_16.066724_g4214_i0
1848	NODE_16609_length_1559_cov_11.175462_g10316_i0
1849	NODE_598_length_4503_cov_50.531839_g371_i1
1850	NODE_727_length_4320_cov_24.787234_g482_i0
1851	NODE_3812_length_2841_cov_40.653681_g2462_i0
1852	NODE_35039_length_786_cov_37.341857_g21666_i0
1853	NODE_26671_length_1088_cov_24.882297_g14950_i1
1854	NODE_7871_length_2214_cov_20.234454_g5007_i0
1855	NODE_4447_length_2703_cov_19.616917_g2574_i1
1856	NODE_2835_length_3110_cov_19.481252_g1833_i0
1857	NODE_8469_length_2149_cov_21.500475_g5376_i0
1858	NODE_30136_length_953_cov_23.109890_g17009_i1
1859	NODE_14393_length_1688_cov_15.395745_g8969_i0
1860	NODE_3622_length_2880_cov_19.708495_g2332_i0
1861	NODE_40680_length_619_cov_20.939236_g5625_i1
